"SurveyResponseID","AnswerNumber","HobbitExpType"
3462936,98,"Wanted to see if the scenery was like it was in the film"
3462936,99,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3462968,151,"The scenery"
3462968,152,"Wanted to see if the scenery was like it was in the film"
3462968,153,"Wanted to see where the film was made"
3462968,154,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3462969,114,"The scenery"
3462969,115,"Wanted to see if the scenery was like it was in the film"
3462969,116,"Wanted to see where the film was made"
3462969,117,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3462976,132,"The scenery"
3462976,133,"Wanted to see if the scenery was like it was in the film"
3462976,134,"I wanted to visit Hobbiton"
3462994,117,"Wanted to see if the scenery was like it was in the film"
3463001,111,"The scenery"
3463001,112,"Wanted to see if the scenery was like it was in the film"
3463001,113,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463025,137,"Wanted to see if the scenery was like it was in the film"
3463025,138,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463025,139,"Wanted to see where the film was made"
3463025,140,"I wanted to visit Hobbiton"
3463037,126,"The scenery"
3463037,127,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463087,104,"The scenery"
3463087,105,"Wanted to see if the scenery was like it was in the film"
3463087,106,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463087,107,"Wanted to see where the film was made"
3463087,108,"I wanted to visit Hobbiton"
3463087,109,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463090,103,"The scenery"
3463090,104,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463090,105,"I wanted to visit Hobbiton"
3463091,108,"The scenery"
3463091,109,"Wanted to see if the scenery was like it was in the film"
3463091,110,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463091,111,"Wanted to see where the film was made"
3463091,112,"I wanted to visit Hobbiton"
3463091,113,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463105,124,"The scenery"
3463105,125,"Wanted to see where the film was made"
3463105,126,"I wanted to visit Hobbiton"
3463136,157,"The scenery"
3463136,158,"Wanted to see if the scenery was like it was in the film"
3463136,159,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463160,91,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463183,122,"Wanted to see if the scenery was like it was in the film"
3463183,123,"I wanted to visit Hobbiton"
3463203,108,"The scenery"
3463203,109,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463203,110,"Wanted to see where the film was made"
3463203,111,"I wanted to visit Hobbiton"
3463228,148,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463269,123,"Wanted to see if the scenery was like it was in the film"
3463269,124,"I wanted to visit Hobbiton"
3463271,109,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463271,110,"Wanted to see where the film was made"
3463271,111,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463279,113,"Wanted to see if the scenery was like it was in the film"
3463286,111,"Wanted to see if the scenery was like it was in the film"
3463286,112,"Wanted to see where the film was made"
3463286,113,"I wanted to visit Hobbiton"
3463286,114,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463335,108,"Wanted to see if the scenery was like it was in the film"
3463341,144,"Wanted to see if the scenery was like it was in the film"
3463341,145,"Wanted to see where the film was made"
3463341,146,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463344,116,"The scenery"
3463344,117,"I wanted to visit Hobbiton"
3463361,159,"The scenery"
3463361,160,"Wanted to see if the scenery was like it was in the film"
3463361,161,"I wanted to visit Hobbiton"
3463361,162,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463367,90,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463447,145,"The scenery"
3463447,146,"Wanted to see if the scenery was like it was in the film"
3463447,147,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463447,148,"Wanted to see where the film was made"
3463447,149,"I wanted to visit Hobbiton"
3463447,150,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463447,151,"Something else"
3463447,153,"want to see the real not only in the move or other media"
3463462,163,"The scenery"
3463462,164,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463482,145,"The scenery"
3463482,146,"Wanted to see if the scenery was like it was in the film"
3463482,147,"I wanted to visit Hobbiton"
3463482,148,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463487,116,"The scenery"
3463487,117,"Wanted to see if the scenery was like it was in the film"
3463509,161,"The scenery"
3463509,162,"Wanted to see if the scenery was like it was in the film"
3463517,148,"The scenery"
3463517,149,"Wanted to see if the scenery was like it was in the film"
3463517,150,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463517,151,"Wanted to see where the film was made"
3463517,152,"I wanted to visit Hobbiton"
3463517,153,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463523,172,"The scenery"
3463523,173,"Wanted to see if the scenery was like it was in the film"
3463523,174,"Wanted to see where the film was made"
3463553,115,"Wanted to see where the film was made"
3463553,116,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463571,134,"The scenery"
3463571,135,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463575,112,"Wanted to see if the scenery was like it was in the film"
3463603,133,"The scenery"
3463603,134,"Wanted to see if the scenery was like it was in the film"
3463603,135,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463603,136,"Wanted to see where the film was made"
3463603,137,"I wanted to visit Hobbiton"
3463610,101,"The scenery"
3463610,102,"Wanted to see if the scenery was like it was in the film"
3463610,103,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463620,141,"The scenery"
3463620,142,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463645,127,"Wanted to see where the film was made"
3463645,128,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463654,115,"The scenery"
3463654,116,"Wanted to see if the scenery was like it was in the film"
3463654,117,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463654,118,"Wanted to see where the film was made"
3463654,119,"I wanted to visit Hobbiton"
3463654,120,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463712,130,"The scenery"
3463712,131,"Wanted to see if the scenery was like it was in the film"
3463712,132,"Wanted to see where the film was made"
3463712,133,"I wanted to visit Hobbiton"
3463720,101,"The scenery"
3463720,102,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463722,132,"The scenery"
3463722,133,"Wanted to see if the scenery was like it was in the film"
3463722,134,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463722,135,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463732,125,"The scenery"
3463732,126,"Wanted to see if the scenery was like it was in the film"
3463732,127,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463732,128,"Wanted to see where the film was made"
3463732,129,"I wanted to visit Hobbiton"
3463738,100,"Wanted to see if the scenery was like it was in the film"
3463738,101,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463738,102,"Wanted to see where the film was made"
3463738,103,"I wanted to visit Hobbiton"
3463758,107,"Not sure"
3463770,142,"The scenery"
3463770,143,"Wanted to see if the scenery was like it was in the film"
3463770,144,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463770,145,"Wanted to see where the film was made"
3463770,146,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463803,118,"Wanted to see where the film was made"
3463808,136,"The scenery"
3463808,137,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463818,107,"The scenery"
3463842,135,"Wanted to see if the scenery was like it was in the film"
3463842,136,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463842,137,"Wanted to see where the film was made"
3463843,133,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463851,113,"Wanted to see if the scenery was like it was in the film"
3463865,129,"The scenery"
3463865,130,"Wanted to see if the scenery was like it was in the film"
3463865,131,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463865,132,"Wanted to see where the film was made"
3463865,133,"I wanted to visit Hobbiton"
3463872,88,"I wanted to visit Hobbiton"
3463915,113,"Wanted to see where the film was made"
3463915,114,"I wanted to visit Hobbiton"
3463915,115,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3463920,136,"I wanted to visit Hobbiton"
3463979,128,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3463979,129,"Wanted to see where the film was made"
3463999,153,"The scenery"
3463999,154,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3464003,98,"The scenery"
3464003,99,"Wanted to see if the scenery was like it was in the film"
3464003,100,"Wanted to see where the film was made"
3464060,108,"The scenery"
3464060,109,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3464060,110,"I wanted to visit Hobbiton"
3464061,132,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3464061,133,"Wanted to see where the film was made"
3464061,134,"I wanted to visit Hobbiton"
3464069,142,"The scenery"
3464069,143,"Wanted to see if the scenery was like it was in the film"
3464069,144,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3464069,145,"Wanted to see where the film was made"
3464069,146,"I wanted to visit Hobbiton"
3464149,124,"I wanted to visit Hobbiton"
3464150,156,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3464150,157,"Wanted to see where the film was made"
3464166,136,"The scenery"
3464166,137,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3464173,110,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3464213,103,"The scenery"
3464213,104,"I wanted to visit Hobbiton"
3464224,105,"The scenery"
3464224,106,"Wanted to see where the film was made"
3464229,120,"The scenery"
3464229,121,"Wanted to see where the film was made"
3464229,122,"I wanted to visit Hobbiton"
3464235,143,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3464235,144,"Wanted to see where the film was made"
3464235,145,"I wanted to visit Hobbiton"
3464238,134,"Wanted to see if the scenery was like it was in the film"
3464242,165,"Wanted to see if the scenery was like it was in the film"
3464242,166,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3464274,165,"The scenery"
3464274,166,"Wanted to see if the scenery was like it was in the film"
3464274,167,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3464274,168,"I wanted to visit Hobbiton"
3464278,113,"Wanted to see if the scenery was like it was in the film"
3464287,227,"The scenery"
3464287,228,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3464287,229,"Something else"
3464287,231,"Actually more The Lord of the Rings than The Hobbit"
3464300,134,"Wanted to see if the scenery was like it was in the film"
3464300,135,"Wanted to see where the film was made"
3464300,136,"I wanted to visit Hobbiton"
3464322,200,"The scenery"
3464322,201,"Wanted to see if the scenery was like it was in the film"
3464322,202,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3464322,203,"Wanted to see where the film was made"
3464322,204,"I wanted to visit Hobbiton"
3464338,131,"The scenery"
3464338,132,"Wanted to see if the scenery was like it was in the film"
3464338,133,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
