"SurveyResponseID","AnswerNumber","HobbitExpType"
3496756,311,"Visited Hobbiton"
3496756,312,"Visited Hobbit Film site(s)"
3496774,165,"Visited Hobbiton"
3496781,196,"Visited Hobbiton"
3496781,197,"Visited Hobbit Film site(s)"
3496832,146,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496851,191,"Visited Hobbiton"
3496851,192,"Visited Hobbit Film site(s)"
3496858,151,"Visited Hobbiton"
3496858,152,"Visited Hobbit Film site(s)"
3496858,153,"Something else"
3496858,153,"Weta workshop in Wellington"
3496859,207,"Visited Hobbiton"
3496889,170,"Visited Hobbiton"
3496893,156,"Visited Hobbiton"
3496903,199,"Visited Hobbiton"
3496907,214,"Visited Hobbiton"
3496926,161,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496926,162,"Visited Hobbiton"
3496929,178,"Visited Hobbiton"
3496929,179,"Visited Hobbit Film site(s)"
3496939,180,"Visited Hobbiton"
3496959,168,"Visited Hobbiton"
3496988,137,"Group tour specifically organised for Hobbit fans"
3496988,138,"Organised local sightseeing tour which included Hobbit Film site(s)"
3496988,139,"Visited Hobbiton"
3496988,140,"Visited Hobbit Film site(s)"
3497003,189,"Visited Hobbiton"
3497003,190,"Visited Hobbit Film site(s)"
3497021,114,"Not sure"
3497025,200,"Visited Hobbiton"
3497025,201,"Visited Hobbit Film site(s)"
3497032,128,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497032,129,"Visited Hobbiton"
3497046,173,"Group tour specifically organised for Hobbit fans"
3497046,174,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497046,175,"Visited Hobbiton"
3497046,176,"Visited Hobbit Film site(s)"
3497061,174,"Visited Hobbiton"
3497077,246,"Visited Hobbiton"
3497104,169,"Visited Hobbiton"
3497128,183,"Visited Hobbiton"
3497144,187,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497144,188,"Visited Hobbiton"
3497151,225,"Visited Hobbiton"
3497151,226,"Something else"
3497151,226,"visited the WETA caves"
3497153,133,"Visited Hobbiton"
3497160,164,"Visited Hobbiton"
3497181,226,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497181,227,"Visited Hobbiton"
3497181,228,"Visited Hobbit Film site(s)"
3497182,176,"Group tour specifically organised for Hobbit fans"
3497182,177,"Visited Hobbiton"
3497191,151,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497191,152,"Visited Hobbit Film site(s)"
3497198,227,"Visited Hobbiton"
3497220,208,"Visited Hobbiton"
3497243,151,"Visited Hobbit Film site(s)"
3497243,152,"Something else"
3497258,168,"Visited Hobbiton"
3497259,118,"Visited the lordnof the ring sites"
3497281,175,"Visited Hobbiton"
3497283,170,"Visited Hobbiton"
3497283,171,"Visited Hobbit Film site(s)"
3497298,164,"the making of weta"
3497304,154,"Not sure"
3497315,181,"Visited Hobbiton"
3497384,167,"Visited Hobbiton"
3497386,184,"Visited Hobbiton"
3497409,169,"Visited Hobbiton"
3497418,176,"Not sure"
3497445,173,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497445,174,"Visited Hobbiton"
3497460,170,"Visited Hobbiton"
3497464,159,"Visited Hobbiton"
3497472,175,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497472,176,"Visited Hobbiton"
3497501,163,"Something else"
3497527,172,"Group tour specifically organised for Hobbit fans"
3497559,137,"Visited Hobbiton"
3497574,153,"Not sure"
3497595,148,"Visited Hobbit Film site(s)"
3497595,149,"Something else"
3497599,144,"Visited Hobbiton"
3497599,145,"Something else"
3497611,166,"Group tour specifically organised for Hobbit fans"
3497611,167,"Visited Hobbiton"
3497611,168,"Visited Hobbit Film site(s)"
3497637,147,"Visited Hobbit Film site(s)"
3497642,156,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497654,159,"Group tour specifically organised for Hobbit fans"
3497691,160,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497692,157,"Visited Hobbiton"
3497726,164,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497726,165,"Visited Hobbiton"
3497726,166,"Visited Hobbit Film site(s)"
3497748,150,"Not sure"
3497760,150,"Not sure"
3497769,171,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497769,172,"Something else"
3497777,147,"Visited Hobbiton"
3497781,168,"Visited Hobbit Film site(s)"
3497791,162,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497791,163,"Visited Hobbit Film site(s)"
3497803,171,"Visited Hobbiton"
3497803,172,"Something else"
3497840,156,"Visited Hobbiton"
3497840,157,"Visited Hobbit Film site(s)"
3497840,158,"Something else"
3497846,153,"Visited Hobbit Film site(s)"
3497846,154,"Something else"
3497847,176,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497847,177,"Visited Hobbiton"
3497859,156,"Organised local sightseeing tour which included Hobbit Film site(s)"
3497859,157,"Visited Hobbiton"
3497859,158,"Visited Hobbit Film site(s)"
3497877,157,"Not sure"
3497892,158,"Not sure"
3497939,160,"Something else"
3497960,176,"Visited Hobbit Film site(s)"
3497974,162,"Not sure"
3498033,185,"Visited Hobbiton"
3498033,186,"Something else"
3498045,186,"Visited Hobbit Film site(s)"
3498055,158,"Organised local sightseeing tour which included Hobbit Film site(s)"
3498055,159,"Visited Hobbiton"
3498055,160,"Something else"
3498070,162,"Organised local sightseeing tour which included Hobbit Film site(s)"
3498082,172,"Not sure"
3498087,157,"Visited Hobbiton"
3498087,158,"Visited Hobbit Film site(s)"
3498115,147,"Visited Hobbiton"
3498170,168,"Visited Hobbit Film site(s)"
3498181,181,"Not sure"
3498182,168,"Visited Hobbit Film site(s)"
3501747,171,"Visited Hobbiton"
3501754,176,"Group tour specifically organised for Hobbit fans"
3501759,161,"Visited Hobbiton"
3501761,168,"Visited Hobbiton"
3501763,144,"Visited Hobbit Film site(s)"
3501769,156,"Visited Hobbiton"
3501776,159,"Visited Hobbiton"
3501784,162,"Visited Hobbiton"
3501786,165,"Visited Hobbit Film site(s)"
3501790,155,"Organised local sightseeing tour which included Hobbit Film site(s)"
3501790,156,"Visited Hobbiton"
3501790,157,"Visited Hobbit Film site(s)"
3501792,216,"Organised local sightseeing tour which included Hobbit Film site(s)"
3501792,217,"Visited Hobbit Film site(s)"
3501798,165,"Visited Hobbiton"
3501800,153,"Visited Hobbit Film site(s)"
3501802,216,"Organised local sightseeing tour which included Hobbit Film site(s)"
3501802,217,"Visited Hobbiton"
3501802,218,"Visited Hobbit Film site(s)"
3501828,160,"Organised local sightseeing tour which included Hobbit Film site(s)"
3501828,161,"Visited Hobbit Film site(s)"
3501832,181,"Visited Hobbiton"
3501847,163,"Group tour specifically organised for Hobbit fans"
3501853,173,"Visited Hobbiton"
3501859,231,"Visited Hobbiton"
3501863,171,"Visited Hobbiton"
3501867,213,"Visited Hobbiton"
3501868,212,"Visited Hobbiton"
3501871,157,"Organised local sightseeing tour which included Hobbit Film site(s)"
3501871,158,"Something else"
3501872,172,"Organised local sightseeing tour which included Hobbit Film site(s)"
3501873,149,"Visited Hobbiton"
3501884,147,"Visited Hobbiton"
3501908,169,"Visited Hobbiton"
3501908,170,"Visited Hobbit Film site(s)"
3501916,206,"Visited Hobbiton"
3501916,207,"Visited Hobbit Film site(s)"
3501924,157,"Something else"
3501929,194,"Visited Hobbiton"
3501938,168,"Visited Hobbit Film site(s)"
3501944,223,"Visited Hobbiton"
3501946,202,"Visited Hobbiton"
3501960,186,"Visited Hobbiton"
3501960,187,"Visited Hobbit Film site(s)"
3501967,141,"Group tour specifically organised for Hobbit fans"
3501967,142,"Visited Hobbiton"
3501969,205,"Visited Hobbiton"
3501972,185,"Visited Hobbiton"
3501973,166,"Visited Hobbiton"
3501973,167,"Visited Hobbit Film site(s)"
3501979,170,"Organised local sightseeing tour which included Hobbit Film site(s)"
3501979,171,"Visited Hobbiton"
3501979,172,"Visited Hobbit Film site(s)"
3501980,177,"Organised local sightseeing tour which included Hobbit Film site(s)"
3501980,178,"Visited Hobbiton"
3501982,136,"Visited Hobbiton"
3501990,166,"Visited Hobbiton"
3502014,195,"Visited Hobbiton"
3502014,196,"Something else"
3502022,210,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502022,211,"Visited Hobbiton"
3502026,226,"Visited Hobbiton"
3502031,238,"Visited Hobbiton"
3502031,239,"Visited Hobbit Film site(s)"
3502035,177,"Visited Hobbiton"
3502035,178,"Visited Hobbit Film site(s)"
3502051,179,"Group tour specifically organised for Hobbit fans"
3502051,180,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502051,181,"Visited Hobbiton"
3502051,182,"Visited Hobbit Film site(s)"
3502054,159,"Visited Hobbiton"
3502054,160,"Visited Hobbit Film site(s)"
3502058,168,"Visited Hobbit Film site(s)"
3502073,179,"Visited Hobbiton"
3502073,180,"Visited Hobbit Film site(s)"
3502073,181,"Something else"
3502074,185,"Visited Hobbiton"
3502074,186,"Visited Hobbit Film site(s)"
3502088,188,"Visited Hobbit Film site(s)"
3502109,152,"Group tour specifically organised for Hobbit fans"
3502109,153,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502119,140,"Visited Hobbiton"
3502119,141,"Visited Hobbit Film site(s)"
3502131,191,"Visited Hobbiton"
3502153,193,"Visited Hobbiton"
3502153,194,"Visited Hobbit Film site(s)"
3502169,218,"Visited Hobbiton"
3502184,208,"Visited Hobbit Film site(s)"
3502187,175,"Visited Hobbiton"
3502202,168,"Visited Hobbiton"
3502202,169,"Visited Hobbit Film site(s)"
3502216,160,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502217,170,"Visited Hobbiton"
3502245,152,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502245,153,"Visited Hobbiton"
3502246,188,"Visited Hobbiton"
3502247,168,"Visited Hobbiton"
3502249,187,"Visited Hobbiton"
3502254,141,"Visited Hobbiton"
3502258,223,"Visited Hobbiton"
3502258,224,"Visited Hobbit Film site(s)"
3502259,141,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502262,172,"Visited Hobbiton"
3502265,139,"Visited Hobbit Film site(s)"
3502268,160,"Visited Hobbiton"
3502274,148,"Visited Hobbiton"
3502302,168,"Something else"
3502302,168,"Weta Caves"
3502314,162,"Visited Hobbit Film site(s)"
3502322,211,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502324,135,"Visited Hobbiton"
3502324,136,"Visited Hobbit Film site(s)"
3502333,252,"Visited Hobbiton"
3502340,197,"Visited Hobbiton"
3502340,198,"Visited Hobbit Film site(s)"
3502344,190,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502344,191,"Visited Hobbiton"
3502344,192,"Visited Hobbit Film site(s)"
3502351,147,"Visited Hobbiton"
3502354,128,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502354,129,"Visited Hobbiton"
3502364,198,"Visited Hobbiton"
3502364,199,"Visited Hobbit Film site(s)"
3502367,195,"Visited Hobbiton"
3502367,196,"Visited Hobbit Film site(s)"
3502386,178,"Visited Hobbiton"
3502386,179,"Visited Hobbit Film site(s)"
3502393,158,"Visited Hobbiton"
3502395,140,"Visited Hobbiton"
3502404,200,"Visited Hobbiton"
3502404,201,"Visited Hobbit Film site(s)"
3502405,180,"Something else"
3502405,180,"Weta"
3502422,181,"Visited Hobbiton"
3502423,192,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502423,193,"Visited Hobbiton"
3502426,220,"Visited Hobbiton"
3502426,221,"Visited Hobbit Film site(s)"
3502430,194,"Visited Hobbiton"
3502431,174,"Group tour specifically organised for Hobbit fans"
3502431,175,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502431,176,"Visited Hobbiton"
3502431,177,"Visited Hobbit Film site(s)"
3502432,174,"Visited Hobbiton"
3502447,206,"Visited Hobbiton"
3502454,196,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502454,197,"Visited Hobbiton"
3502454,198,"Visited Hobbit Film site(s)"
3502471,133,"Visited Hobbiton"
3502471,134,"Visited Hobbit Film site(s)"
3502480,208,"Visited Hobbiton"
3502484,196,"Group tour specifically organised for Hobbit fans"
3502484,197,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502489,198,"Visited Hobbiton"
3502498,214,"Visited Hobbiton"
3502498,215,"Something else"
3502498,215,"weta cave"
3502514,257,"Group tour specifically organised for Hobbit fans"
3502514,258,"Visited Hobbiton"
3502514,259,"Visited Hobbit Film site(s)"
3502514,260,"Something else"
3502514,260,"Moreso visited LOTR sites"
3502515,168,"Visited Hobbiton"
3502515,169,"Visited Hobbit Film site(s)"
3502516,233,"Visited Hobbiton"
3502516,234,"Something else"
3502516,234,"Weta Cave"
3502517,214,"Something else"
3502517,214,"Weta caves"
3502531,200,"Something else"
3502531,200,"Weta cave"
3502537,192,"Visited Hobbiton"
3502537,193,"Visited Hobbit Film site(s)"
3502544,228,"Visited Hobbit Film site(s)"
3502544,229,"Something else"
3502544,229,"Weta Cave"
3502556,201,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502556,202,"Visited Hobbiton"
3502558,150,"Group tour specifically organised for Hobbit fans"
3502558,151,"Visited Hobbiton"
3502558,152,"Visited Hobbit Film site(s)"
3502559,161,"Visited Hobbiton"
3502571,186,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502571,187,"Visited Hobbiton"
3502571,188,"Visited Hobbit Film site(s)"
3502575,179,"Visited Hobbit Film site(s)"
3502576,150,"Visited Hobbiton"
3502582,240,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502582,241,"Visited Hobbiton"
3502582,242,"Visited Hobbit Film site(s)"
3502586,143,"Something else"
3502603,238,"Visited Hobbit Film site(s)"
3502607,187,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502607,188,"Visited Hobbiton"
3502607,189,"Visited Hobbit Film site(s)"
3502614,143,"Visited Hobbiton"
3502618,274,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502618,275,"Visited Hobbiton"
3502622,189,"Visited Hobbiton"
3502644,136,"Not sure"
3502661,166,"Visited Hobbiton"
3502662,185,"Visited Hobbiton"
3502687,183,"Group tour specifically organised for Hobbit fans"
3502687,184,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502687,185,"Visited Hobbiton"
3502687,186,"Visited Hobbit Film site(s)"
3502696,158,"Visited Hobbit Film site(s)"
3502698,187,"Visited Hobbiton"
3502701,206,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502701,207,"Visited Hobbiton"
3502701,208,"Visited Hobbit Film site(s)"
3502712,149,"Visited Hobbit Film site(s)"
3502716,167,"Visited Hobbiton"
3502716,168,"Visited Hobbit Film site(s)"
3502717,178,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502720,168,"Visited Hobbiton"
3502720,169,"Visited Hobbit Film site(s)"
3502726,194,"Visited Hobbiton"
3502751,135,"Visited Hobbiton"
3502771,153,"Visited Hobbiton"
3502797,155,"Visited Hobbit Film site(s)"
3502800,178,"Visited Hobbiton"
3502823,170,"Visited Hobbiton"
3502824,190,"Visited Hobbiton"
3502826,163,"Visited Hobbiton"
3502831,189,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502831,190,"Visited Hobbiton"
3502831,191,"Visited Hobbit Film site(s)"
3502836,153,"Visited Hobbit Film site(s)"
3502839,130,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502839,131,"Visited Hobbiton"
3502841,172,"Visited Hobbiton"
3502841,173,"Visited Hobbit Film site(s)"
3502842,189,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502842,190,"Visited Hobbiton"
3502842,191,"Visited Hobbit Film site(s)"
3502858,151,"Visited Hobbit Film site(s)"
3502904,180,"Visited Hobbiton"
3502914,162,"Visited Hobbiton"
3502920,166,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502920,167,"Visited Hobbiton"
3502924,189,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502924,190,"Visited Hobbiton"
3502947,167,"Visited Hobbiton"
3502952,162,"Visited Hobbiton"
3502953,160,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502953,161,"Visited Hobbit Film site(s)"
3502969,230,"Group tour specifically organised for Hobbit fans"
3502969,231,"Organised local sightseeing tour which included Hobbit Film site(s)"
3502969,232,"Visited Hobbiton"
3502969,233,"Visited Hobbit Film site(s)"
3502985,173,"Visited Hobbiton"
3502985,174,"Visited Hobbit Film site(s)"
3503001,166,"Visited Hobbiton"
3503002,187,"Visited Hobbiton"
3503002,188,"Visited Hobbit Film site(s)"
3503003,170,"Group tour specifically organised for Hobbit fans"
3503003,171,"Visited Hobbiton"
3503016,134,"Visited Hobbiton"
3503052,187,"Visited Hobbiton"
3503053,170,"Visited Hobbit Film site(s)"
3503065,156,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503065,157,"Visited Hobbiton"
3503084,148,"Something else"
3503087,173,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503128,151,"Group tour specifically organised for Hobbit fans"
3503128,152,"Visited Hobbiton"
3503139,157,"Visited Hobbiton"
3503167,193,"Visited Hobbiton"
3503167,194,"Visited Hobbit Film site(s)"
3503175,189,"Visited Hobbiton"
3503215,176,"Visited Hobbiton"
3503215,177,"Visited Hobbit Film site(s)"
3503219,155,"Visited Hobbiton"
3503233,190,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503268,195,"Visited Hobbiton"
3503270,205,"Visited Hobbit Film site(s)"
3503281,196,"Visited Hobbiton"
3503281,197,"Something else"
3503281,197,"Visited the lordnof the ring sites"
3503282,164,"Visited Hobbiton"
3503302,203,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503303,162,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503304,163,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503307,185,"Visited Hobbiton"
3503307,186,"Visited Hobbit Film site(s)"
3503317,173,"Visited Hobbit Film site(s)"
3503335,176,"Visited Hobbiton"
3503341,188,"Not sure"
3503365,190,"Visited Hobbiton"
3503369,194,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503369,195,"Visited Hobbiton"
3503388,185,"Visited Hobbiton"
3503396,199,"Visited Hobbiton"
3503400,182,"Visited Hobbiton"
3503420,155,"Visited Hobbiton"
3503424,161,"Visited Hobbit Film site(s)"
3503432,193,"Visited Hobbiton"
3503456,191,"Visited Hobbiton"
3503456,192,"Visited Hobbit Film site(s)"
3503467,234,"Visited Hobbiton"
3503467,235,"Visited Hobbit Film site(s)"
3503473,168,"Group tour specifically organised for Hobbit fans"
3503473,169,"Visited Hobbiton"
3503492,238,"Visited Hobbiton"
3503492,239,"Something else"
3503492,239,"visited Weta"
3503505,161,"Something else"
3503505,161,"weta world"
3503526,207,"Visited Hobbiton"
3503526,208,"Visited Hobbit Film site(s)"
3503548,206,"Visited Hobbit Film site(s)"
3503578,173,"Visited Hobbiton"
3503584,149,"Visited Hobbiton"
3503615,154,"Visited Hobbit Film site(s)"
3503619,168,"Visited Hobbiton"
3503628,165,"Visited Hobbiton"
3503629,198,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503629,199,"Visited Hobbiton"
3503629,200,"Visited Hobbit Film site(s)"
3503637,221,"Visited Hobbiton"
3503655,178,"Visited Hobbiton"
3503705,193,"Something else"
3503705,193,"saw some locations where film was made"
3503714,183,"Visited Hobbiton"
3503721,184,"Visited Hobbiton"
3503721,185,"Visited Hobbit Film site(s)"
3503779,201,"Not sure"
3503781,169,"Group tour specifically organised for Hobbit fans"
3503781,170,"Visited Hobbiton"
3503781,171,"Visited Hobbit Film site(s)"
3503789,160,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503801,175,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503803,195,"Visited Hobbiton"
3503805,166,"Group tour specifically organised for Hobbit fans"
3503805,167,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503805,168,"Visited Hobbiton"
3503805,169,"Visited Hobbit Film site(s)"
3503806,186,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503809,205,"Visited Hobbiton"
3503821,195,"Visited Hobbiton"
3503825,163,"Visited Hobbiton"
3503827,182,"Organised local sightseeing tour which included Hobbit Film site(s)"
3503827,183,"Visited Hobbiton"
3503827,184,"Visited Hobbit Film site(s)"
3503838,150,"Visited Hobbiton"
3522556,155,"Group tour specifically organised for Hobbit fans"
3522556,156,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522556,157,"Visited Hobbiton"
3522561,176,"Group tour specifically organised for Hobbit fans"
3522562,182,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522563,169,"Group tour specifically organised for Hobbit fans"
3522567,172,"Visited Hobbiton"
3522569,155,"Visited Hobbiton"
3522583,149,"Something else"
3522587,150,"Visited Hobbiton"
3522587,151,"Visited Hobbit Film site(s)"
3522596,189,"Visited Hobbiton"
3522615,199,"Visited Hobbiton"
3522622,169,"Group tour specifically organised for Hobbit fans"
3522622,170,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522622,171,"Visited Hobbiton"
3522622,172,"Visited Hobbit Film site(s)"
3522633,181,"Visited Hobbiton"
3522633,182,"Visited Hobbit Film site(s)"
3522633,183,"Something else"
3522641,199,"Visited Hobbiton"
3522643,169,"Not sure"
3522645,180,"Visited Hobbiton"
3522645,181,"Visited Hobbit Film site(s)"
3522659,164,"Visited Hobbiton"
3522678,148,"Visited Hobbit Film site(s)"
3522682,173,"Group tour specifically organised for Hobbit fans"
3522682,174,"Visited Hobbiton"
3522682,175,"Visited Hobbit Film site(s)"
3522686,202,"Visited Hobbiton"
3522687,225,"Visited Hobbiton"
3522687,226,"Visited Hobbit Film site(s)"
3522700,201,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522703,176,"Visited Hobbiton"
3522704,196,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522704,197,"Visited Hobbit Film site(s)"
3522707,147,"Visited Hobbiton"
3522714,166,"Something else"
3522720,177,"Group tour specifically organised for Hobbit fans"
3522720,178,"Visited Hobbiton"
3522720,179,"Visited Hobbit Film site(s)"
3522730,209,"Visited Hobbiton"
3522730,210,"Visited Hobbit Film site(s)"
3522736,166,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522736,167,"Visited Hobbiton"
3522736,168,"Visited Hobbit Film site(s)"
3522739,168,"Visited Hobbiton"
3522739,169,"Visited Hobbit Film site(s)"
3522768,154,"Visited Hobbiton"
3522769,170,"Visited Hobbiton"
3522769,171,"Something else"
3522772,173,"Visited Hobbiton"
3522774,226,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522774,227,"Visited Hobbiton"
3522787,154,"Group tour specifically organised for Hobbit fans"
3522787,155,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522787,156,"Visited Hobbiton"
3522789,207,"Visited Hobbiton"
3522813,194,"Visited Hobbiton"
3522813,195,"Visited Hobbit Film site(s)"
3522836,143,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522836,144,"Visited Hobbiton"
3522836,145,"Visited Hobbit Film site(s)"
3522862,219,"Visited Hobbiton"
3522862,220,"Visited Hobbit Film site(s)"
3522876,182,"Visited Hobbit Film site(s)"
3522889,184,"Group tour specifically organised for Hobbit fans"
3522889,185,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522889,186,"Visited Hobbiton"
3522889,187,"Visited Hobbit Film site(s)"
3522890,201,"Visited Hobbiton"
3522893,163,"Visited Hobbiton"
3522900,172,"Visited Hobbiton"
3522900,173,"Visited Hobbit Film site(s)"
3522908,175,"Something else"
3522908,175,"went to areas where movie was filmed"
3522920,184,"Visited Hobbiton"
3522931,164,"Visited Hobbiton"
3522938,169,"Visited Hobbiton"
3522963,137,"Visited Hobbiton"
3522963,138,"Visited Hobbit Film site(s)"
3522968,135,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522968,136,"Visited Hobbiton"
3522968,137,"Visited Hobbit Film site(s)"
3522975,163,"Group tour specifically organised for Hobbit fans"
3522975,164,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522975,165,"Visited Hobbiton"
3522979,136,"Visited Hobbiton"
3522979,137,"Visited Hobbit Film site(s)"
3522989,176,"Visited Hobbiton"
3522992,167,"Organised local sightseeing tour which included Hobbit Film site(s)"
3522992,168,"Visited Hobbiton"
3522992,169,"Visited Hobbit Film site(s)"
3523009,148,"Group tour specifically organised for Hobbit fans"
3523010,204,"Group tour specifically organised for Hobbit fans"
3523010,205,"Visited Hobbiton"
3523010,206,"Visited Hobbit Film site(s)"
3523020,180,"Visited Hobbiton"
3523029,152,"Visited Hobbit Film site(s)"
3523038,166,"Visited Hobbiton"
3523038,167,"Visited Hobbit Film site(s)"
3523044,209,"Visited Hobbiton"
3523044,210,"Visited Hobbit Film site(s)"
3523064,174,"Visited Hobbiton"
3523082,155,"Group tour specifically organised for Hobbit fans"
3523082,156,"Visited Hobbiton"
3523082,157,"Visited Hobbit Film site(s)"
3523084,165,"Visited Hobbiton"
3523088,138,"Visited Hobbiton"
3523090,198,"Group tour specifically organised for Hobbit fans"
3523091,144,"Visited Hobbiton"
3523091,145,"Visited Hobbit Film site(s)"
3523113,149,"Visited Hobbiton"
3523121,138,"Visited Hobbiton"
3523124,186,"Visited Hobbiton"
3523128,160,"Organised local sightseeing tour which included Hobbit Film site(s)"
3523129,195,"Visited Hobbiton"
3523135,211,"Visited Hobbiton"
3523138,167,"Organised local sightseeing tour which included Hobbit Film site(s)"
3523138,168,"Visited Hobbiton"
3523153,203,"Visited Hobbiton"
3523156,159,"Organised local sightseeing tour which included Hobbit Film site(s)"
3523156,160,"Visited Hobbiton"
3523159,154,"Visited Hobbiton"
3523168,156,"Organised local sightseeing tour which included Hobbit Film site(s)"
3523168,157,"Visited Hobbiton"
3523172,162,"Visited Hobbiton"
3523177,178,"Group tour specifically organised for Hobbit fans"
3523177,179,"Organised local sightseeing tour which included Hobbit Film site(s)"
3523177,180,"Visited Hobbiton"
3523177,181,"Visited Hobbit Film site(s)"
3523186,152,"Visited Hobbiton"
3523208,191,"Visited Hobbiton"
3523215,181,"Visited Hobbiton"
3523215,182,"Visited Hobbit Film site(s)"
3523222,162,"Visited Hobbiton"
3523222,163,"Visited Hobbit Film site(s)"
3523229,167,"Visited Hobbiton"
3523229,168,"Visited Hobbit Film site(s)"
3523231,164,"Visited Hobbit Film site(s)"
3523242,126,"Organised local sightseeing tour which included Hobbit Film site(s)"
3523248,229,"Group tour specifically organised for Hobbit fans"
3523248,230,"Organised local sightseeing tour which included Hobbit Film site(s)"
3523248,231,"Visited Hobbiton"
3523248,232,"Visited Hobbit Film site(s)"
3523256,175,"Group tour specifically organised for Hobbit fans"
3523256,176,"Visited Hobbit Film site(s)"
3523260,174,"Visited Hobbiton"
3523260,175,"Visited Hobbit Film site(s)"
3523262,194,"Not sure"
3523268,197,"Visited Hobbiton"
3523268,198,"Visited Hobbit Film site(s)"
3523284,165,"Visited Hobbiton"
3523289,153,"Visited Hobbiton"
3523303,202,"Visited Hobbit Film site(s)"
3523322,185,"Organised local sightseeing tour which included Hobbit Film site(s)"
3523333,201,"Visited Hobbiton"
3523334,245,"Visited Hobbiton"
3523334,246,"Visited Hobbit Film site(s)"
3523347,176,"Visited Hobbit Film site(s)"
3523348,162,"Visited Hobbiton"
3523348,163,"Visited Hobbit Film site(s)"
3523367,191,"Visited Hobbiton"
3523370,175,"Visited Hobbiton"
3523371,140,"Organised local sightseeing tour which included Hobbit Film site(s)"
3523374,181,"Organised local sightseeing tour which included Hobbit Film site(s)"
3523374,182,"Visited Hobbiton"
3523374,183,"Visited Hobbit Film site(s)"
3523377,174,"Organised local sightseeing tour which included Hobbit Film site(s)"
3523377,175,"Visited Hobbiton"
3523377,176,"Visited Hobbit Film site(s)"
3523378,221,"Group tour specifically organised for Hobbit fans"
3523378,222,"Visited Hobbiton"
3523378,223,"Visited Hobbit Film site(s)"
3523381,182,"Visited Hobbit Film site(s)"
