"SurveyResponseID","AnswerNumber","AirlineUsed","AirlineRating"
3339086,138,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3338481,128,"Qantas","8"
3338525,149,"Qantas","Excellent  10"
3338998,145,"JetStar","5"
3338399,138,"Air New Zealand","Excellent  10"
3339026,136,"Emirates","9"
3338479,129,"Emirates","9"
3338419,115,"Singapore Airlines","Excellent  10"
3339038,150,"Singapore Airlines","Excellent  10"
3338569,140,"JetStar","8"
3338527,134,"JetStar","8"
3338611,150,"JetStar","8"
3339086,136,"Air New Zealand","9"
3338575,160,"Air New Zealand","9"
3339110,151,"Virgin/Virgin Blue/Pacific Blue","8"
3339118,137,"Qantas","7"
3338583,164,"Virgin/Virgin Blue/Pacific Blue","7"
3338665,136,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3338677,131,"Not sure",NA
3338681,143,"Singapore Airlines","8"
3338689,199,"Air New Zealand","Excellent  10"
3338633,142,"JetStar","5"
3338745,153,"Air New Zealand","7"
3338669,148,"Air New Zealand","9"
3339106,158,"Emirates","9"
3339169,138,"Air New Zealand","8"
3339173,151,"Emirates","Excellent  10"
3338729,130,"Air New Zealand","Excellent  10"
3339173,150,"Air New Zealand","6"
3338737,141,"Air New Zealand","Excellent  10"
3338531,118,"JetStar","7"
3339070,138,"Air New Zealand","6"
3338535,130,"Air New Zealand","9"
3338555,152,"JetStar","6"
3338575,161,"JetStar","7"
3339110,150,"Qantas","7"
3338669,149,"Virgin/Virgin Blue/Pacific Blue","7"
3339122,138,"Not sure",NA
3339142,140,"Not sure",NA
3339106,157,"Air New Zealand","7"
3338657,129,"Air Asia X","8"
3338583,163,"Air New Zealand","Excellent  10"
3339126,140,"Air New Zealand","8"
3338705,142,"Emirates","9"
3338721,145,"Not sure",NA
3338590,150,"Emirates","9"
3338586,119,"Qantas","Excellent  10"
3338729,131,"Qantas","9"
3339181,137,"Qantas","7"
3338705,141,"Qantas","Excellent  10"
3338713,146,"Not sure",NA
3339181,136,"Singapore Airlines","8"
3338515,138,"Air New Zealand","8"
3338573,181,"Emirates","Excellent  10"
3338547,154,"Emirates","8"
3338531,119,"Qantas","7"
3338535,131,"Virgin/Virgin Blue/Pacific Blue","9"
3338896,145,"Korean Air","8"
3338982,138,"Cathay Pacific","8"
3339066,157,"JetStar","4"
3339074,140,"Air New Zealand","7"
3339086,137,"JetStar","7"
3338579,151,"Air New Zealand","8"
3338745,154,"China Southern","6"
3338813,202,"Air New Zealand","6"
3338671,139,"Not sure",NA
3339203,125,"Air New Zealand","9"
3337525,99,"Qantas","8"
3338821,149,"Cathay Pacific","7"
3339203,127,"Emirates","8"
3338647,142,"Air New Zealand","Excellent  10"
3338817,201,"Emirates","8"
3339235,134,"Virgin/Virgin Blue/Pacific Blue","8"
3338797,136,"Air New Zealand","7"
3339231,149,"Not sure",NA
3337529,100,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3338685,193,"Emirates","Excellent  10"
3338833,113,"Emirates","5"
3339235,132,"Singapore Airlines","5"
3337533,125,"Virgin/Virgin Blue/Pacific Blue","7"
3337557,130,"Qantas","8"
3339118,138,"Another airline",NA
3339267,148,"Not sure",NA
3338555,153,"Emirates","9"
3338761,142,"Emirates","9"
3339146,148,"Qantas","6"
3338749,138,"Not sure",NA
3338594,190,"Another airline",NA
3338793,171,"Emirates","8"
3339219,134,"Emirates","9"
3338651,157,"Air New Zealand","Excellent  10"
3338753,118,"Not sure",NA
3338813,203,"Virgin/Virgin Blue/Pacific Blue","7"
3338805,140,"JetStar","9"
3339235,131,"Air New Zealand","8"
3338675,123,"Air New Zealand","6"
3337533,124,"Air New Zealand","9"
3339191,132,"Not sure",NA
3338643,144,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3339211,141,"Singapore Airlines","8"
3339203,126,"JetStar","6"
3338647,143,"JetStar","Excellent  10"
3339279,151,"Not sure",NA
3339291,113,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3338793,170,"Qantas","8"
3339215,130,"Not sure",NA
3338651,158,"Virgin/Virgin Blue/Pacific Blue","9"
3338813,204,"Another airline",NA
3338817,200,"Qantas","8"
3338853,126,"Not sure",NA
3339275,135,"Virgin/Virgin Blue/Pacific Blue","3"
3339235,133,"JetStar","9"
3338821,148,"Air New Zealand","9"
3339283,114,"Virgin/Virgin Blue/Pacific Blue","7"
3339243,140,"Emirates","8"
3337585,186,"Emirates","9"
3338679,134,"Air New Zealand","8"
3338675,124,"JetStar","7"
3337569,199,"Air New Zealand","7"
3338683,135,"Air New Zealand","Excellent  10"
3338675,125,"Emirates","9"
3339291,112,"Air New Zealand","Excellent  10"
3338857,135,"Emirates","9"
3338703,151,"JetStar","4"
3339315,120,"Air New Zealand","Excellent  10"
3339327,118,"Air New Zealand","Excellent  10"
3337625,136,"Air New Zealand","9"
3339275,134,"Qantas","8"
3338874,183,"Air New Zealand","7"
3338715,146,"Not sure",NA
3337625,137,"Virgin/Virgin Blue/Pacific Blue","6"
3338870,171,"Singapore Airlines","Excellent  10"
3339275,133,"Air New Zealand","8"
3337689,154,"Virgin/Virgin Blue/Pacific Blue","6"
3338857,134,"Qantas","8"
3337621,150,"Virgin/Virgin Blue/Pacific Blue","9"
3338874,184,"Air Asia X","5"
3338874,187,"Another airline",NA
3338747,139,"Virgin/Virgin Blue/Pacific Blue","5"
3337569,200,"Another airline",NA
3337661,165,"Qantas","9"
3338703,150,"China Southern","7"
3337669,125,"Virgin/Virgin Blue/Pacific Blue","6"
3337593,115,"Air New Zealand","Excellent  10"
3338699,141,"Emirates","5"
3339303,159,"Air New Zealand","9"
3339323,136,"Emirates","Excellent  10"
3339319,128,"Emirates","8"
3338731,128,"Emirates","7"
3337617,114,"Virgin/Virgin Blue/Pacific Blue","8"
3339331,131,"Air New Zealand","Excellent  10"
3338882,156,"Emirates","8"
3337661,166,"Cathay Pacific","9"
3339359,109,"Emirates","Excellent  10"
3338857,133,"Air New Zealand","Excellent  10"
3339303,160,"China Southern","7"
3337621,149,"Air New Zealand","7"
3337669,124,"Air New Zealand","4"
3339331,132,"JetStar","9"
3338751,134,"Air New Zealand","9"
3337653,130,"Not sure",NA
3338755,137,"Not sure",NA
3338759,123,"Air New Zealand","9"
3338901,141,"Air New Zealand","5"
3338910,142,"Air New Zealand","Excellent  10"
3337745,148,"Air New Zealand","9"
3338878,168,"Virgin/Virgin Blue/Pacific Blue","8"
3337701,126,"Singapore Airlines","Excellent  10"
3337733,110,"Virgin/Virgin Blue/Pacific Blue","6"
3338971,158,"Emirates","7"
3338827,192,"Emirates","Excellent  10"
3338874,185,"JetStar","5"
3338763,138,"Air New Zealand","Excellent  10"
3338912,143,"Air New Zealand","8"
3338910,143,"Emirates","7"
3339375,136,"Emirates","Excellent  10"
3338971,159,"Cathay Pacific","8"
3338763,139,"JetStar","8"
3337721,185,"Air New Zealand","8"
3338927,143,"Air New Zealand","Excellent  10"
3339367,142,"Air New Zealand","9"
3339351,103,"Virgin/Virgin Blue/Pacific Blue","2"
3338901,142,"Qantas","9"
3338912,144,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3339359,108,"Qantas","Excellent  10"
3338939,141,"Virgin/Virgin Blue/Pacific Blue","7"
3337765,135,"Air New Zealand","8"
3339355,128,"Emirates","Excellent  10"
3338815,145,"Emirates","Excellent  10"
3338947,149,"Air New Zealand","7"
3337806,137,"Air New Zealand","5"
3338847,195,"Air New Zealand","9"
3338767,153,"Not sure",NA
3337800,148,"Not sure",NA
3337804,166,"Singapore Airlines","8"
3338939,140,"JetStar","6"
3337798,111,"Air New Zealand","Excellent  10"
3339436,116,"Air New Zealand","Excellent  10"
3338971,156,"JetStar","8"
3338771,147,"Not sure",NA
3339411,113,"Qantas","8"
3338971,157,"Qantas","7"
3339407,121,"Air New Zealand","Excellent  10"
3337844,155,"Singapore Airlines","8"
3338879,115,"Qantas","8"
3337872,134,"Not sure",NA
3338987,127,"Air New Zealand","5"
3337794,156,"Air New Zealand","9"
3339411,114,"Emirates","9"
3338971,155,"Air New Zealand","9"
3338847,197,"Emirates","9"
3338987,130,"Another airline",NA
3338914,145,"Not sure",NA
3338999,137,"Air New Zealand","Excellent  10"
3338967,138,"Qantas","7"
3338909,142,"Singapore Airlines","8"
3339019,143,"Not sure",NA
3338811,145,"Virgin/Virgin Blue/Pacific Blue","8"
3337888,166,"Virgin/Virgin Blue/Pacific Blue","7"
3338847,196,"Qantas","9"
3339011,154,"Air New Zealand","8"
3338947,150,"Singapore Airlines","7"
3338915,131,"Air New Zealand","9"
3339504,109,"Air New Zealand","9"
3339367,143,"Virgin/Virgin Blue/Pacific Blue","3"
3338811,144,"Qantas","9"
3337816,129,"Qantas","9"
3337802,142,"JetStar","6"
3339444,109,"Air New Zealand","Excellent  10"
3338874,186,"Korean Air","9"
3337848,123,"Cathay Pacific","9"
3338911,163,"Qantas","Excellent  10"
3339488,129,"Singapore Airlines","8"
3338917,133,"Singapore Airlines","7"
3338979,142,"Virgin/Virgin Blue/Pacific Blue","8"
3338999,140,"Another airline",NA
3339444,110,"Qantas","Excellent  10"
3339047,134,"Virgin/Virgin Blue/Pacific Blue","5"
3337816,130,"Virgin/Virgin Blue/Pacific Blue","7"
3339480,132,"Singapore Airlines","Excellent  10"
3337932,139,"Singapore Airlines","8"
3339548,127,"Cathay Pacific","Excellent  10"
3338915,132,"Virgin/Virgin Blue/Pacific Blue","8"
3338987,128,"Singapore Airlines","9"
3339039,136,"Air New Zealand","7"
3337888,165,"Singapore Airlines","Excellent  10"
3338961,160,"Virgin/Virgin Blue/Pacific Blue","6"
3339011,155,"JetStar","Excellent  10"
3339027,139,"Air New Zealand","7"
3338925,146,"Air New Zealand","9"
3339067,152,"Virgin/Virgin Blue/Pacific Blue","9"
3337896,122,"Air New Zealand","9"
3337916,141,"Not sure",NA
3338929,148,"Not sure",NA
3337944,122,"Singapore Airlines","Excellent  10"
3339403,127,"Emirates","8"
3339067,151,"Qantas","4"
3338877,116,"Emirates","Excellent  10"
3339548,126,"Qantas","Excellent  10"
3337848,122,"Emirates","7"
3338983,132,"JetStar","4"
3338908,162,"Emirates","Excellent  10"
3338881,127,"Emirates","Excellent  10"
3339500,158,"Emirates","Excellent  10"
3338999,138,"Emirates","9"
3339039,137,"JetStar","3"
3339520,145,"Air New Zealand","Excellent  10"
3338925,149,"Another airline",NA
3339047,135,"Another airline",NA
3338925,148,"Qantas","9"
3338987,129,"Emirates","7"
3337848,121,"Air New Zealand","Excellent  10"
3338981,148,"Virgin/Virgin Blue/Pacific Blue","7"
3338981,147,"Qantas","8"
3338985,137,"Virgin/Virgin Blue/Pacific Blue","9"
3339017,122,"Not sure",NA
3339091,130,"Not sure",NA
3339560,107,"Virgin/Virgin Blue/Pacific Blue","7"
3339468,134,"China Southern","Excellent  10"
3338995,130,"Air New Zealand","Excellent  10"
3338999,139,"Virgin/Virgin Blue/Pacific Blue","9"
3339496,138,"Another airline",NA
3338917,132,"Air New Zealand","5"
3337880,153,"Emirates","Excellent  10"
3339011,156,"Emirates","8"
3338925,147,"JetStar","9"
3339059,140,"JetStar","4"
3339540,130,"Air New Zealand","Excellent  10"
3337960,196,"Emirates","Excellent  10"
3339095,159,"Emirates","7"
3339071,109,"Air New Zealand","Excellent  10"
3339083,155,"China Southern","6"
3337956,124,"Air New Zealand","7"
3339095,158,"Air New Zealand","9"
3339564,113,"Air New Zealand","8"
3339041,143,"Air New Zealand","8"
3339013,144,"Qantas","6"
3339041,145,"Virgin/Virgin Blue/Pacific Blue","4"
3339580,120,"Virgin/Virgin Blue/Pacific Blue","Poor  1"
3339029,135,"JetStar","5"
3339568,129,"China Southern","8"
3339111,161,"JetStar","Excellent  10"
3339045,151,"Air New Zealand","5"
3337972,121,"Air New Zealand","7"
3339069,146,"Air New Zealand","7"
3339111,159,"Air New Zealand","9"
3339059,141,"British Airways","6"
3339041,144,"Qantas","Excellent  10"
3339093,177,"Cathay Pacific","8"
3337880,152,"JetStar","9"
3339119,135,"Qantas","7"
3339664,104,"JetStar","6"
3338941,141,"JetStar","8"
3339157,126,"Air New Zealand","Excellent  10"
3337968,136,"Air New Zealand","Excellent  10"
3339580,119,"Air New Zealand","7"
3338973,145,"Air New Zealand","Excellent  10"
3339029,134,"Air New Zealand","Excellent  10"
3337960,195,"Air New Zealand","7"
3339580,121,"Cathay Pacific","6"
3339147,141,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3339111,160,"Singapore Airlines","7"
3339115,140,"Not sure",NA
3339065,133,"Singapore Airlines","Excellent  10"
3337964,104,"JetStar","6"
3339105,148,"JetStar","8"
3337992,115,"Singapore Airlines","8"
3338024,115,"JetStar","8"
3339697,137,"Air New Zealand","8"
3339143,147,"Not sure",NA
3338008,137,"Virgin/Virgin Blue/Pacific Blue","7"
3339192,140,"Air New Zealand","Excellent  10"
3339113,140,"JetStar","6"
3339192,141,"JetStar","7"
3339679,211,"Singapore Airlines","8"
3339065,134,"Emirates","9"
3339141,136,"Emirates","8"
3337968,137,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3339045,152,"Virgin/Virgin Blue/Pacific Blue","6"
3337980,141,"Singapore Airlines","8"
3339061,152,"Not sure",NA
3339127,142,"Qantas","9"
3339053,134,"JetStar","9"
3339161,133,"Air New Zealand","Excellent  10"
3339679,213,"Another airline",NA
3337876,123,"Korean Air","Excellent  10"
3339188,137,"Cathay Pacific","8"
3339121,140,"Air New Zealand","9"
3339222,143,"Air New Zealand","9"
3339226,146,"Air New Zealand","7"
3339174,143,"Singapore Airlines","7"
3339604,143,"Air New Zealand","Excellent  10"
3339652,111,"Air New Zealand","8"
3339105,147,"Air New Zealand","Excellent  10"
3338016,114,"Emirates","Excellent  10"
3339121,141,"Emirates","6"
3338068,136,"Air New Zealand","7"
3338080,147,"Air New Zealand","8"
3339190,120,"Air New Zealand","5"
3339208,130,"Air New Zealand","9"
3339204,134,"Not sure",NA
3338080,148,"Qantas","Excellent  10"
3339246,152,"Qantas","Excellent  10"
3339236,160,"Not sure",NA
3339552,144,"Emirates","9"
3339178,150,"Not sure",NA
3338036,106,"Qantas","8"
3339049,152,"Not sure",NA
3339713,123,"Emirates","9"
3339125,144,"Not sure",NA
3338064,137,"Singapore Airlines","Excellent  10"
3339137,107,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3339737,134,"Air New Zealand","8"
3339705,142,"Not sure",NA
3339137,106,"Qantas","Excellent  10"
3338100,137,"Qantas","6"
3338092,161,"Not sure",NA
3339252,130,"Emirates","9"
3339278,167,"Malaysian Airlines","5"
3338080,149,"Virgin/Virgin Blue/Pacific Blue","9"
3339159,151,"JetStar","5"
3338100,136,"Air New Zealand","7"
3339254,134,"Virgin/Virgin Blue/Pacific Blue","7"
3337996,117,"Emirates","8"
3339246,153,"Emirates","9"
3339254,132,"Malaysian Airlines","7"
3339725,129,"JetStar","5"
3338112,140,"Air New Zealand","Excellent  10"
3338124,118,"Air New Zealand","8"
3339240,145,"Emirates","Excellent  10"
3339256,132,"Emirates","8"
3339278,166,"Air New Zealand","7"
3339262,147,"Qantas","Excellent  10"
3339105,149,"Qantas","5"
3339765,140,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3339113,141,"Qantas","7"
3339745,152,"Not sure",NA
3339252,131,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3339226,147,"JetStar","9"
3339757,137,"Qantas","9"
3339224,150,"Air New Zealand","5"
3339302,128,"Virgin/Virgin Blue/Pacific Blue","5"
3338156,127,"Singapore Airlines","6"
3339244,152,"Emirates","Excellent  10"
3339350,138,"Emirates","8"
3338128,166,"Air New Zealand","8"
3339302,126,"Air New Zealand","Excellent  10"
3339218,142,"Emirates","Excellent  10"
3339286,130,"Malaysian Airlines","8"
3339208,131,"Emirates","9"
3337554,148,"Korean Air","9"
3339244,153,"British Airways","4"
3338112,141,"Cathay Pacific","8"
3339240,144,"Air New Zealand","7"
3339228,148,"Not sure",NA
3339262,146,"Air New Zealand","9"
3339288,156,"Air New Zealand","Excellent  10"
3339789,131,"Air New Zealand","4"
3338160,145,"Singapore Airlines","9"
3339220,132,"Not sure",NA
3339729,122,"Not sure",NA
3339196,132,"Korean Air","8"
3339741,126,"Not sure",NA
3338164,164,"Cathay Pacific","8"
3338144,159,"Not sure",NA
3339284,103,"Emirates","9"
3339342,166,"Emirates","Excellent  10"
3339757,136,"JetStar","7"
3339302,129,"Another airline",NA
3339310,124,"Qantas","7"
3339288,157,"Qantas","8"
3339370,126,"Emirates","9"
3339288,158,"Emirates","Excellent  10"
3339777,106,"China Southern","5"
3339374,106,"Air New Zealand","9"
3339268,133,"Singapore Airlines","8"
3339769,146,"Virgin/Virgin Blue/Pacific Blue","4"
3338164,162,"Air New Zealand","8"
3339382,127,"Air New Zealand","8"
3339244,151,"Singapore Airlines","6"
3339280,140,"Not sure",NA
3339330,121,"Singapore Airlines","Excellent  10"
3339266,150,"Not sure",NA
3339302,127,"Qantas","Excellent  10"
3339256,133,"Virgin/Virgin Blue/Pacific Blue","7"
3339254,133,"JetStar","9"
3339282,163,"Air New Zealand","6"
3339765,139,"Air New Zealand","7"
3338160,144,"Air New Zealand","7"
3339769,145,"Qantas","8"
3339284,102,"Qantas","9"
3339288,159,"Virgin/Virgin Blue/Pacific Blue","7"
3338164,163,"JetStar","5"
3339793,118,"JetStar","7"
3338176,186,"Air New Zealand","Excellent  10"
3339292,129,"Another airline",NA
3339382,128,"Virgin/Virgin Blue/Pacific Blue","6"
3339312,161,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3339398,117,"Emirates","Excellent  10"
3339320,108,"Singapore Airlines","9"
3339801,120,"Emirates","6"
3339813,138,"Emirates","Excellent  10"
3338228,122,"Emirates","9"
3339424,120,"Qantas","9"
3338160,146,"JetStar","9"
3339394,120,"Air New Zealand","9"
3338248,137,"Qantas","7"
3338188,131,"Air New Zealand","9"
3339292,128,"Qantas","Excellent  10"
3338184,131,"Not sure",NA
3338196,149,"Air New Zealand","Excellent  10"
3339433,113,"Qantas","Excellent  10"
3339793,119,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3338244,135,"Not sure",NA
3339797,132,"Air New Zealand","8"
3339312,159,"Air New Zealand","Excellent  10"
3339356,111,"Singapore Airlines","9"
3339801,121,"Virgin/Virgin Blue/Pacific Blue","7"
3338216,125,"JetStar","Excellent  10"
3339821,137,"Emirates","9"
3339324,133,"JetStar","5"
3338252,152,"Singapore Airlines","Excellent  10"
3339821,135,"Air New Zealand","8"
3461417,126,"Another airline",NA
3339356,110,"Air New Zealand","9"
3461433,165,"Air New Zealand","3"
3339372,107,"Singapore Airlines","Excellent  10"
3339348,104,"Emirates","9"
3461425,150,"Emirates","9"
3339388,120,"Emirates","5"
3338252,151,"Air New Zealand","Excellent  10"
3339414,114,"Qantas","Excellent  10"
3339439,107,"Virgin/Virgin Blue/Pacific Blue","9"
3339352,113,"Emirates","9"
3461449,141,"Emirates","8"
3339421,132,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3338268,144,"Another airline",NA
3461429,139,"Qantas","9"
3339386,104,"Qantas","Excellent  10"
3339380,103,"Virgin/Virgin Blue/Pacific Blue","5"
3339805,136,"Not sure",NA
3461437,147,"Qantas","8"
3339499,145,"Singapore Airlines","9"
3339821,136,"Qantas","8"
3339426,109,"Qantas","9"
3339430,140,"Qantas","8"
3461421,133,"Not sure",NA
3339312,160,"JetStar","8"
3338228,121,"JetStar","7"
3338248,136,"JetStar","8"
3338272,113,"Not sure",NA
3339475,151,"Air New Zealand","Excellent  10"
3339531,117,"Qantas","2"
3461437,146,"Air New Zealand","8"
3339336,223,"Emirates","9"
3338307,134,"Singapore Airlines","7"
3339519,168,"Malaysian Airlines","8"
3339421,131,"Air New Zealand","Excellent  10"
3339388,119,"Qantas","Excellent  10"
3339503,160,"China Southern","Excellent  10"
3339475,152,"Singapore Airlines","Excellent  10"
